SMILES,Solvent,Quantum yield
C(=C/c1cnc2ccccc2n1)\c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,ClCCl,-0.4559319556497244
COc1ccc(-c2ccc(/C=C/c3cnc4ccccc4n3)cc2)cc1,ClCCl,-0.37675070960209955
Cc1ccc2ccc3c(c2n1)N/C(=C\C1=C([O-])/C(=C/C2=[NH+]c4c(ccc5ccc(C)nc45)C2(C)C)C1=O)C3(C)C,C1CCCCC1,-0.5086383061657274
Cc1ccc2ccc3c(c2n1)N/C(=C\C1=C([O-])/C(=C/C2=[NH+]c4c(ccc5ccc(C)nc45)C2(C)C)C1=O)C3(C)C,Cc1ccccc1,-0.46852108295774486
Cc1ccc2ccc3c(c2n1)N/C(=C\C1=C([O-])/C(=C/C2=[NH+]c4c(ccc5ccc(C)nc45)C2(C)C)C1=O)C3(C)C,ClC(Cl)Cl,-0.1938200260161128
Cc1ccc2ccc3c(c2n1)N/C(=C\C1=C([O-])/C(=C/C2=[NH+]c4c(ccc5ccc(C)nc45)C2(C)C)C1=O)C3(C)C,C1CCOC1,-0.431798275933005
Cc1ccc2ccc3c(c2n1)N/C(=C\C1=C([O-])/C(=C/C2=[NH+]c4c(ccc5ccc(C)nc45)C2(C)C)C1=O)C3(C)C,C1COCCO1,-0.6777807052660807
Cc1ccc2ccc3c(c2n1)N/C(=C\C1=C([O-])/C(=C/C2=[NH+]c4c(ccc5ccc(C)nc45)C2(C)C)C1=O)C3(C)C,CN(C)C=O,-0.42021640338318983
Cc1ccc2ccc3c(c2n1)N/C(=C\C1=C([O-])/C(=C/C2=[NH+]c4c(ccc5ccc(C)nc45)C2(C)C)C1=O)C3(C)C,CS(C)=O,-0.36653154442041347
Cc1ccc2ccc3c(c2n1)N/C(=C\C1=C([O-])/C(=C/C2=[NH+]c4c(ccc5ccc(C)nc45)C2(C)C)C1=O)C3(C)C,CC#N,-0.42021640338318983
Cc1ccc2ccc3c(c2n1)N/C(=C\C1=C([O-])/C(=C/C2=[NH+]c4c(ccc5ccc(C)nc45)C2(C)C)C1=O)C3(C)C,CO,-0.5086383061657274
CCN1/C(=C\C2=C([O-])/C(=C/C3=[N+](CC)c4c(ccc5ccc(C)nc45)C3(C)C)C2=O)C(C)(C)c2ccc3ccc(C)nc3c21,C1CCCCC1,-0.5528419686577808
CCN1/C(=C\C2=C([O-])/C(=C/C3=[N+](CC)c4c(ccc5ccc(C)nc45)C3(C)C)C2=O)C(C)(C)c2ccc3ccc(C)nc3c21,Cc1ccccc1,-0.5086383061657274
CCN1/C(=C\C2=C([O-])/C(=C/C3=[N+](CC)c4c(ccc5ccc(C)nc45)C3(C)C)C2=O)C(C)(C)c2ccc3ccc(C)nc3c21,ClC(Cl)Cl,-0.2218487496163564
CCN1/C(=C\C2=C([O-])/C(=C/C3=[N+](CC)c4c(ccc5ccc(C)nc45)C3(C)C)C2=O)C(C)(C)c2ccc3ccc(C)nc3c21,C1CCOC1,-0.494850021680094
CCN1/C(=C\C2=C([O-])/C(=C/C3=[N+](CC)c4c(ccc5ccc(C)nc45)C3(C)C)C2=O)C(C)(C)c2ccc3ccc(C)nc3c21,C1COCCO1,-0.8538719643217619
CCN1/C(=C\C2=C([O-])/C(=C/C3=[N+](CC)c4c(ccc5ccc(C)nc45)C3(C)C)C2=O)C(C)(C)c2ccc3ccc(C)nc3c21,CN(C)C=O,-0.46852108295774486
CCN1/C(=C\C2=C([O-])/C(=C/C3=[N+](CC)c4c(ccc5ccc(C)nc45)C3(C)C)C2=O)C(C)(C)c2ccc3ccc(C)nc3c21,CS(C)=O,-0.431798275933005
CCN1/C(=C\C2=C([O-])/C(=C/C3=[N+](CC)c4c(ccc5ccc(C)nc45)C3(C)C)C2=O)C(C)(C)c2ccc3ccc(C)nc3c21,CC#N,-0.5086383061657274
CCN1/C(=C\C2=C([O-])/C(=C/C3=[N+](CC)c4c(ccc5ccc(C)nc45)C3(C)C)C2=O)C(C)(C)c2ccc3ccc(C)nc3c21,CO,-0.5528419686577808
COC(=O)c1ccc(C#Cc2ccccc2)cc1,CO,-0.5157001606532142
COC(=O)c1ccc(C#Cc2ccccc2)cc1,CC(C)O,-0.40011692792631215
COC(=O)c1ccc(C#Cc2ccccc2)cc1,CCCCCC,-0.37675070960209955
COC(=O)c1ccc(C#Cc2ccccc2)cc1,C1CCCCC1,-0.3757179041643317
COC(=O)c1ccc(C#Cc2ccccc2)cc1,CC#N,-0.5575202309355514
CN(C)c1ccc(C#Cc2ccccc2)cc1,CO,-2.0
CN(C)c1ccc(C#Cc2ccccc2)cc1,CC(C)O,-1.958607314841775
CN(C)c1ccc(C#Cc2ccccc2)cc1,C1CCCCC1,-0.4559319556497244
CN(C)c1ccc(C#Cc2ccccc2)cc1,Cc1ccccc1,-0.4089353929735008
CN(C)c1ccc(C#Cc2ccccc2)cc1,CC(C)=O,-0.9871627752948278
CN(C)c1ccc(C#Cc2ccccc2)cc1,C1COCCO1,-0.494850021680094
CN(C)c1ccc(C#Cc2ccccc2)cc1,C1CCOC1,-0.6126101736612706
CN(C)c1ccc(C#Cc2ccccc2)cc1,CCOCC,-0.958607314841775
CN(C)c1ccc(C#Cc2ccccc2)cc1,CCOC(C)=O,-0.6020599913279624
CN(C)c1ccc(C#Cc2ccccc2)cc1,CN(C)C=O,-0.5228787452803376
CN(C)c1ccc(C#Cc2ccccc2)cc1,CS(C)=O,-0.5376020021010439
CN(C)c1ccc(C#Cc2ccccc2)cc1,CC#N,-0.9913998282380825
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CC(C)O,-2.221848749616356
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,C1CCCCC1,-0.34198860334288755
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,Cc1ccccc1,-0.42021640338318983
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CC(C)=O,-0.3098039199714863
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,C1COCCO1,-1.1804560644581312
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,C1CCOC1,-0.3979400086720376
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CCOCC,-0.5376020021010439
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CCOC(C)=O,-0.4814860601221125
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CN(C)C=O,-0.769551078621726
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CS(C)=O,-1.537602002101044
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CC#N,-1.6197887582883939
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CO,-3.0
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CC(C)O,-1.8860566476931633
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,C1CCCCC1,-0.4546928835341759
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,Cc1ccccc1,-0.48945498979338786
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CC(C)=O,-0.368556230986828
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,C1COCCO1,-0.518557371497695
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,C1CCOC1,-0.8239087409443188
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CCOCC,-0.6655462488490691
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CCOC(C)=O,-0.8538719643217619
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CN(C)C=O,-1.1870866433571443
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CS(C)=O,-1.275724130399211
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CC#N,-0.8728952016351923
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CO,-2.221848749616356
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CC(C)O,-1.7695510786217261
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,C1CCCCC1,-0.4400933749638875
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,Cc1ccccc1,-0.47237009912866135
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CC(C)=O,-1.3279021420642825
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,C1COCCO1,-0.595166283380062
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,C1CCOC1,-0.8827287043442357
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CCOCC,-0.6968039425795111
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CCOC(C)=O,-0.7594507517174003
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CN(C)C=O,-1.337242168318426
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CS(C)=O,-1.431798275933005
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CC#N,-1.9208187539523751
CCN(CC)c1ccc2cc(/C=C/C(=O)/C=C(O)/C=C/c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,Cc1ccccc1,-0.11918640771920865
CCN(CC)c1ccc2cc(/C=C/C(=O)/C=C(O)/C=C/c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,C1COCCO1,-0.1804560644581313
CCN(CC)c1ccc2cc(/C=C/C(=O)/C=C(O)/C=C/c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,C1CCOC1,-0.20760831050174613
CCN(CC)c1ccc2cc(/C=C/C(=O)/C=C(O)/C=C/c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CCOC(C)=O,-0.25181197299379954
CCN(CC)c1ccc2cc(/C=C/C(=O)/C=C(O)/C=C/c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,ClCCl,-0.3565473235138126
CCN(CC)c1ccc2cc(/C=C/C(=O)/C=C(O)/C=C/c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,ClC(Cl)Cl,-0.3467874862246563
CCN(CC)c1ccc2cc(/C=C/C(=O)/C=C(O)/C=C/c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CC(C)=O,-0.6989700043360187
CCN(CC)c1ccc2cc(/C=C/C(=O)/C=C(O)/C=C/c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CC#N,-1.2218487496163564
CCN(CC)c1ccc2cc(/C=C/C(=O)/C=C(O)/C=C/c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CS(C)=O,-1.3010299956639813
CCN(CC)c1ccc2cc(/C=C/C(O)=C3\CC/C(=C\c4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,Cc1ccccc1,-0.4089353929735008
CCN(CC)c1ccc2cc(/C=C/C(O)=C3\CC/C(=C\c4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,C1COCCO1,-0.44369749923271273
CCN(CC)c1ccc2cc(/C=C/C(O)=C3\CC/C(=C\c4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,CCOC(C)=O,-0.4559319556497244
CCN(CC)c1ccc2cc(/C=C/C(O)=C3\CC/C(=C\c4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,ClC(Cl)Cl,-0.619788758288394
CCN(CC)c1ccc2cc(/C=C/C(O)=C3\CC/C(=C\c4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,CC(C)=O,-0.958607314841775
CCN(CC)c1ccc2cc(/C=C/C(O)=C3\CC/C(=C\c4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,CC#N,-2.0
CCN(CC)c1ccc2cc(/C=C/C(O)=C3\CC/C(=C\c4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,CN(C)C=O,-1.3979400086720375
CCN(CC)c1ccc2cc(/C=C/C(O)=C3\CC/C(=C\c4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,CS(C)=O,-1.6989700043360187
CCN(CC)c1ccc2cc(/C=C/C(O)=C/C(C)=O)c(=O)oc2c1,Cc1ccccc1,-0.1804560644581313
CCN(CC)c1ccc2cc(/C=C/C(O)=C/C(C)=O)c(=O)oc2c1,CCOC(C)=O,-0.3010299956639812
CCN(CC)c1ccc2cc(/C=C/C(O)=C/C(C)=O)c(=O)oc2c1,ClCCl,-0.28399665636520083
CCN(CC)c1ccc2cc(/C=C/C(O)=C/C(C)=O)c(=O)oc2c1,ClC(Cl)Cl,-0.27572413039921095
CCN(CC)c1ccc2cc(/C=C/C(O)=C/C(C)=O)c(=O)oc2c1,CC(C)=O,-0.3372421683184259
CCN(CC)c1ccc2cc(/C=C/C(O)=C/C(C)=O)c(=O)oc2c1,CC#N,-0.44369749923271273
CCN(CC)c1ccc2cc(/C=C/C(O)=C/C(C)=O)c(=O)oc2c1,CS(C)=O,-0.4089353929735008
CCN(CC)c1ccc2cc(/C=C/C(O)=C/C(C)=O)c(=O)oc2c1,CO,-0.4559319556497244
CCN(CC)c1ccc2cc(/C=C/C3=CC(/C=C/c4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,Cc1ccccc1,-0.07109230975604734
CCN(CC)c1ccc2cc(/C=C/C3=CC(/C=C/c4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,CCOC(C)=O,-0.3788237182249648
CCN(CC)c1ccc2cc(/C=C/C3=CC(/C=C/c4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,ClC(Cl)Cl,-0.2975694635544747
CCN(CC)c1ccc2cc(/C=C/C3=CC(/C=C/c4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,CC(C)=O,-1.494850021680094
CCN(CC)c1ccc2cc(/C=C/C3=CC(/C=C/c4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,ClCCl,-0.5670307091255943
CCN(CC)c1ccc2cc(/C=C/C3=CC(/C=C/c4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,CC#N,-1.9208187539523751
CCN(CC)c1ccc2cc(/C=C/C3=CC(/C=C/c4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,CN(C)C=O,-1.0177287669604316
CCN(CC)c1ccc2cc(/C=C/C3=CC(/C=C/c4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,CS(C)=O,-2.0969100130080562
CCN(CC)c1ccc2cc(/C=C/C3=C4CC/C(=C\c5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,Cc1ccccc1,-0.3979400086720376
CCN(CC)c1ccc2cc(/C=C/C3=C4CC/C(=C\c5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,C1COCCO1,-0.5228787452803376
CCN(CC)c1ccc2cc(/C=C/C3=C4CC/C(=C\c5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,CCOC(C)=O,-0.6989700043360187
CCN(CC)c1ccc2cc(/C=C/C3=C4CC/C(=C\c5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,ClC(Cl)Cl,-0.6575773191777937
CCN(CC)c1ccc2cc(/C=C/C3=C4CC/C(=C\c5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,CC(C)=O,-0.744727494896694
CCN(CC)c1ccc2cc(/C=C/C3=C4CC/C(=C\c5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,CS(C)=O,-2.167491087293764
CC[n+]1ccc(/C=C/c2ccc3ccc4cccc5ccc2c3c45)cc1,Cc1ccccc1,-1.0861861476162833
CC[n+]1ccc(/C=C/c2ccc3ccc4cccc5ccc2c3c45)cc1,C1CCOC1,-0.8538719643217619
CC[n+]1ccc(/C=C/c2ccc3ccc4cccc5ccc2c3c45)cc1,CC#N,-0.7958800173440752
CC[n+]1ccc(/C=C/c2ccc3ccc4cccc5ccc2c3c45)cc1,CS(C)=O,-0.721246399047171
CC[n+]1ccc(/C=C/c2ccc3ccc4cccc5ccc2c3c45)cc1,O,-1.1739251972991736
CC[N+]1=C(/C=C/c2ccc3ccc4cccc5ccc2c3c45)C(C)(C)c2ccccc21,Cc1ccccc1,-2.221848749616356
CC[N+]1=C(/C=C/c2ccc3ccc4cccc5ccc2c3c45)C(C)(C)c2ccccc21,C1CCOC1,-2.0969100130080562
CC[N+]1=C(/C=C/c2ccc3ccc4cccc5ccc2c3c45)C(C)(C)c2ccccc21,CC#N,-2.0457574905606752
CC[N+]1=C(/C=C/c2ccc3ccc4cccc5ccc2c3c45)C(C)(C)c2ccccc21,CS(C)=O,-2.0
CC[N+]1=C(/C=C/c2cc3ccc4cccc5ccc(c2)c3c45)C(C)(C)c2ccccc21,Cc1ccccc1,-2.154901959985743
CC[n+]1ccc(/C=C/c2cc3cccc4ccc5cccc2c5c43)cc1,Cc1ccccc1,-1.0705810742857071
CC[n+]1ccc(/C=C/c2cc3cccc4ccc5cccc2c5c43)cc1,C1CCOC1,-1.080921907623926
CC[n+]1ccc(/C=C/c2cc3cccc4ccc5cccc2c5c43)cc1,CC#N,-0.7958800173440752
CC[n+]1ccc(/C=C/c2cc3cccc4ccc5cccc2c5c43)cc1,CS(C)=O,-0.769551078621726
CC[n+]1ccc(/C=C/c2cc3cccc4ccc5cccc2c5c43)cc1,O,-1.3467874862246563
CC[N+]1=C(/C=C/c2cc3cccc4ccc5cccc2c5c43)C(C)(C)c2ccccc21,Cc1ccccc1,-1.6197887582883939
CC[N+]1=C(/C=C/c2cc3cccc4ccc5cccc2c5c43)C(C)(C)c2ccccc21,C1CCOC1,-1.853871964321762
CC[N+]1=C(/C=C/c2cc3cccc4ccc5cccc2c5c43)C(C)(C)c2ccccc21,CC#N,-1.7958800173440752
CC[N+]1=C(/C=C/c2cc3cccc4ccc5cccc2c5c43)C(C)(C)c2ccccc21,CS(C)=O,-1.8860566476931633
CC[N+]1=C(/C=C/c2cc3cc(C(C)(C)C)cc4ccc5cc(C(C)(C)C)cc2c5c43)C(C)(C)c2ccccc21,Cc1ccccc1,-1.585026652029182
CC[N+]1=C(/C=C/c2cc3cc(C(C)(C)C)cc4ccc5cc(C(C)(C)C)cc2c5c43)C(C)(C)c2ccccc21,C1CCOC1,-1.853871964321762
CC[N+]1=C(/C=C/c2cc3cc(C(C)(C)C)cc4ccc5cc(C(C)(C)C)cc2c5c43)C(C)(C)c2ccccc21,CC#N,-1.7695510786217261
CC[N+]1=C(/C=C/c2cc3cc(C(C)(C)C)cc4ccc5cc(C(C)(C)C)cc2c5c43)C(C)(C)c2ccccc21,CS(C)=O,-1.8239087409443189
CCN(CC)c1ccc2cc(/C=C/c3cccc[n+]3CCCS(=O)(=O)[O-])c(=O)oc2c1,Cc1ccccc1,-1.6989700043360187
CCN(CC)c1ccc2cc(/C=C/c3cccc[n+]3CCCS(=O)(=O)[O-])c(=O)oc2c1,C1CCOC1,-0.8538719643217619
CCN(CC)c1ccc2cc(/C=C/c3cccc[n+]3CCCS(=O)(=O)[O-])c(=O)oc2c1,CC(C)=O,-0.958607314841775
CCN(CC)c1ccc2cc(/C=C/c3cccc[n+]3CCCS(=O)(=O)[O-])c(=O)oc2c1,CC#N,-0.958607314841775
CCN(CC)c1ccc2cc(/C=C/c3cccc[n+]3CCCS(=O)(=O)[O-])c(=O)oc2c1,CS(C)=O,-0.7958800173440752
CCN(CC)c1ccc2cc(/C=C/c3cccc[n+]3CCCS(=O)(=O)[O-])c(=O)oc2c1,O,-1.5228787452803376
COc1ccc(-c2ncccn2)cc1,ClCCl,-2.0
COc1ccc(/C=C/c2ccncn2)cc1,ClCCl,-2.0
CCCCCCOc1ccc(-c2ccc(/C=C/c3cc(/C=C/c4ccc(-c5ccc(OCCCCCC)cc5)cc4)ncn3)cc2)cc1,ClCCl,-0.22914798835785583
CN(C)c1ccc(/C=C/c2ncccn2)cc1,ClCCl,-2.0
CN(C)c1ccc(-c2cc(-c3ccc(N(C)C)cc3)ncn2)cc1,ClCCl,-0.14266750356873156
C(=C/c1ncccn1)\c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,ClCCl,-0.2218487496163564
c1ccc(N(c2ccccc2)c2ccc(-c3ccncn3)cc2)cc1,ClCCl,-0.2596373105057561
CC(C)(C)C1Nc2ccccc2C(=O)N1Cc1ccccc1,ClC(Cl)Cl,-1.2596373105057561
CC(C)(C)C1Nc2ccccc2C(=O)N1Cc1ccccc1,c1ccccc1,-1.0969100130080565
CC(C)(C)C1Nc2ccccc2C(=O)N1Cc1ccccc1,CO,-1.4685210829577449
CC(C)(C)C1Nc2ccccc2C(=O)N1Cc1ccccc1,CC#N,-1.0457574905606752
CCN(CC)c1ccc2c(c1)oc(=O)c1c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc12,ClC(Cl)Cl,-0.2924298239020636
CCN(CC)c1ccc2c(c1)oc(=O)c1c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc12,CCO,-0.6777807052660807
CCN(CC)c1ccc2c(c1)oc(=O)c1c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc12,O,-2.0
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc5c(cc4c3oc-2c1)CCCN5C,ClC(Cl)Cl,-0.5686362358410126
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc5c(cc4c3oc-2c1)CCCN5C,CCO,-1.3010299956639813
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4c5c6c(cc4c3oc-2c1)CCCN6CCC5,ClC(Cl)Cl,-1.0457574905606752
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4c5c6c(cc4c3oc-2c1)CCCN6CCC5,CCO,-2.0
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1cc(N(CC)CC)ccc12,ClC(Cl)Cl,-0.3098039199714863
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1cc(N(CC)CC)ccc12,CCO,-0.6989700043360187
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1cc(N(CC)CC)ccc12,O,-2.0
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1cc3c(cc12)CCCN3C,ClC(Cl)Cl,-0.4814860601221125
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1cc3c(cc12)CCCN3C,CCO,-1.3979400086720375
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1c3c4c(cc12)CCCN4CCC3,ClC(Cl)Cl,-0.958607314841775
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1c3c4c(cc12)CCCN4CCC3,CCO,-2.0
Cn1cc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c2ccccc21,CO,-1.9208187539523751
Cn1cc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c2ccccc21,CCO,-1.3187587626244128
Cn1cc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c2ccccc21,CC#N,-0.36653154442041347
Cn1cc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c2ccccc21,CS(C)=O,-0.30451832350980257
Cn1cc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c2ccccc21,CC(C)=O,-0.341035157335565
Cn1cc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c2ccccc21,ClCCl,-0.23732143627256383
Cn1cc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c2ccccc21,C1CCOC1,-0.3526170298853802
Cn1cc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c2ccccc21,Cc1ccccc1,-0.42596873227228116
Cn1cc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c2ccccc21,C1CCCCC1,-0.8996294548824371
Cn1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c1,CO,-2.221848749616356
Cn1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c1,CCO,-1.6575773191777938
Cn1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c1,CC#N,-0.4814860601221125
Cn1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c1,CS(C)=O,-0.4881166390211256
Cn1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c1,CC(C)=O,-0.3829996588791011
Cn1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c1,ClCCl,-0.21395878975744578
Cn1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c1,C1CCOC1,-0.3053948010664313
Cn1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c1,Cc1ccccc1,-0.32882715728491674
Cn1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c1,C1CCCCC1,-0.7351821769904635
COc1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)s1,CO,-2.0457574905606752
COc1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)s1,CCO,-1.5086383061657274
COc1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)s1,CC#N,-0.6777807052660807
COc1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)s1,CS(C)=O,-0.7351821769904635
COc1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)s1,CC(C)=O,-0.679853713888946
COc1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)s1,ClCCl,-0.721246399047171
COc1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)s1,C1CCOC1,-0.8096683018297085
COc1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)s1,Cc1ccccc1,-1.0222763947111522
COc1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)s1,C1CCCCC1,-1.1426675035687315
C(=C/N1CCCC1)\c1nc2ccccc2nc1-c1ccccc1,CO,-2.221848749616356
C(=C/N1CCCC1)\c1nc2ccccc2nc1-c1ccccc1,CCO,-1.6382721639824072
C(=C/N1CCCC1)\c1nc2ccccc2nc1-c1ccccc1,CC#N,-0.7011469235902933
C(=C/N1CCCC1)\c1nc2ccccc2nc1-c1ccccc1,CS(C)=O,-0.9507819773298184
C(=C/N1CCCC1)\c1nc2ccccc2nc1-c1ccccc1,CC(C)=O,-0.5466816599529624
C(=C/N1CCCC1)\c1nc2ccccc2nc1-c1ccccc1,ClCCl,-0.22329881601158919
C(=C/N1CCCC1)\c1nc2ccccc2nc1-c1ccccc1,C1CCOC1,-0.3516399890190684
C(=C/N1CCCC1)\c1nc2ccccc2nc1-c1ccccc1,Cc1ccccc1,-0.3098039199714863
C(=C/N1CCCC1)\c1nc2ccccc2nc1-c1ccccc1,C1CCCCC1,-0.7304870557820837
