SMILES,Solvent,Quantum yield
CN(C)c1ccc(C2=Cc3cccc[n+]3[B-](F)(F)O2)cc1,CC1CCCCC1,-0.28483264215154214
CN(C)c1ccc(C2=Cc3cccc[n+]3[B-](F)(F)O2)cc1,COC(C)=O,-0.24488773360492885
CN(C)c1ccc(C2=Cc3ccc4ccccc4[n+]3[B-](F)(F)O2)cc1,CC1CCCCC1,-0.06449273417528721
CN(C)c1ccc(C2=Cc3ccc4ccccc4[n+]3[B-](F)(F)O2)cc1,COC(C)=O,-0.42712839779951983
CN(C)c1ccc(C2=Cc3c4ccccc4cc[n+]3[B-](F)(F)O2)cc1,CC1CCCCC1,-0.009217308196862183
CN(C)c1ccc(C2=Cc3c4ccccc4cc[n+]3[B-](F)(F)O2)cc1,COC(C)=O,-0.23136189875238555
CN(C)c1ccc(C2=Cc3c4ccccc4c4ccccc4[n+]3[B-](F)(F)O2)cc1,CC1CCCCC1,0.0
CN(C)c1ccc(C2=Cc3c4ccccc4c4ccccc4[n+]3[B-](F)(F)O2)cc1,COC(C)=O,-0.35556141053216145
c1ccc(-c2nn(-c3ccccc3)c3nc4ccccc4cc23)cc1,CCCCOCCCC,-0.05551732784983137
c1ccc(-c2nn(-c3ccccc3)c3nc4ccccc4cc23)cc1,CCCCCl,-0.040958607678906384
CN(C)c1ccc2nc3c(cc2c1)c(-c1ccccc1)nn3-c1ccccc1,CCCCOCCCC,-0.11350927482751812
CN(C)c1ccc2nc3c(cc2c1)c(-c1ccccc1)nn3-c1ccccc1,CCCCCl,-0.1938200260161128
c1ccc(-c2nn(-c3ccccc3)c3nc4ccc(N(c5ccccc5)c5ccccc5)cc4cc23)cc1,CCCCOCCCC,-0.11918640771920865
c1ccc(-c2nn(-c3ccccc3)c3nc4ccc(N(c5ccccc5)c5ccccc5)cc4cc23)cc1,CCCCCl,-0.1549019599857432
c1ccc(-c2nn(-c3ccccc3)c3nc4ccc(N(c5ccccc5)c5cccc6ccccc56)cc4cc23)cc1,CCCCOCCCC,-0.25181197299379954
c1ccc(-c2nn(-c3ccccc3)c3nc4ccc(N(c5ccccc5)c5cccc6ccccc56)cc4cc23)cc1,CCCCCl,-0.25181197299379954
c1ccc(-c2nn(-c3ccccc3)c3nc4ccc(-n5c6ccccc6c6ccccc65)cc4cc23)cc1,CCCCOCCCC,-0.1549019599857432
c1ccc(-c2nn(-c3ccccc3)c3nc4ccc(-n5c6ccccc6c6ccccc65)cc4cc23)cc1,CCCCCl,-0.05551732784983137
COc1ccc(/C=C2\OC(=O)c3ccccc32)cc1,CC(C)CO,-1.154901959985743
Nc1ccc(/C=C2\OC(=O)c3ccccc32)cc1,CC(C)CO,-0.744727494896694
CN(C)c1ccc(/C=C2\OC(=O)c3cc(N)ccc32)cc1,CC(C)CO,-0.44369749923271273
N#Cc1ccc(/C=C2\OC(=O)c3cc(N)ccc32)cc1,CC(C)CO,-0.769551078621726
COc1ccc(/C=C2\OC(=O)c3cc(N)ccc32)cc1,CC(C)CO,-0.3565473235138126
Nc1ccc2c(c1)C(=O)O/C2=C\c1ccc(Cl)cc1,CC(C)CO,-0.6989700043360187
CC(=O)Nc1ccc(/C=C2\OC(=O)c3cc(N)ccc32)cc1,CC(C)CO,-1.494850021680094
CCOC(=O)C1CC(c2c(C#N)c(C)nn2-c2ccccc2)=CN1c1ccc(Br)cc1,OCCO,-0.4559319556497244
CCOC(=O)C1CC(c2c(C#N)c(C)nn2-c2ccccc2)=CN1c1ccc(Br)cc1,OCC(O)CO,-0.5086383061657274
CC(=O)[B-]1(C(C)=O)OC(c2ccccc2)=CC(c2ccccc2)=[O+]1,ClC(Cl)(Cl)Cl,-0.045757490560675115
COc1ccc(C2=CC(c3ccc(OC)cc3)=[O+][B-](C(C)=O)(C(C)=O)O2)cc1,ClC(Cl)(Cl)Cl,0.0
CC(=O)[B-]1(C(C)=O)OC(C)=CC(c2ccc3ccccc3c2)=[O+]1,ClC(Cl)(Cl)Cl,-0.7958800173440752
CC(=O)[B-]1(C(C)=O)OC(c2ccccc2)=CC(c2ccc3ccccc3c2)=[O+]1,ClC(Cl)(Cl)Cl,-0.23657200643706275
COc1ccc(C2=CC(c3ccc4ccccc4c3)=[O+][B-](C(C)=O)(C(C)=O)O2)cc1,ClC(Cl)(Cl)Cl,-0.09691001300805639
CC(=O)[B-]1(C(C)=O)OC(c2ccc3ccccc3c2)=CC(c2ccc3ccccc3c2)=[O+]1,ClC(Cl)(Cl)Cl,-0.21467016498923297
O=C1O[B-]2(OC1=O)OC(c1ccccc1)=CC(c1ccccc1)=[O+]2,ClC(Cl)(Cl)Cl,-0.3010299956639812
CC1=CC(c2ccc3ccccc3c2)=[O+][B-]2(OC(=O)C(=O)O2)O1,ClC(Cl)(Cl)Cl,-1.2218487496163564
O=C1O[B-]2(OC1=O)OC(c1ccccc1)=CC(c1ccc3ccccc3c1)=[O+]2,ClC(Cl)(Cl)Cl,-0.3187587626244128
O=C1O[B-]2(OC1=O)OC(c1ccc3ccccc3c1)=CC(c1ccc3ccccc3c1)=[O+]2,ClC(Cl)(Cl)Cl,-0.09691001300805639
CC1=[O+][B-]2(OC(=O)C(=O)O2)OC(c2c3ccccc3cc3ccccc23)=C1,ClC(Cl)(Cl)Cl,-1.0
F[B-]1(F)OC(c2ccccc2)=CC(c2ccccc2)=[O+]1,ClC(Cl)(Cl)Cl,-0.8239087409443188
F[B-]1(F)OC(c2ccc3ccccc3c2)=CC(c2ccc3ccccc3c2)=[O+]1,ClC(Cl)(Cl)Cl,-0.045757490560675115
COc1cc(OC)c2c3c([nH]c2c1)C(=O)CCC3,CCCCCCCCCCO,-1.0457574905606752
COc1cc(OC)c2c3c([nH]c2c1)C(=O)CCC3,CCCCCCO,-1.0969100130080565
COc1cc(OC)c2c3c([nH]c2c1)C(=O)CCC3,CCCCCCCCCCCCO,-1.0457574905606752
COc1cc(OC)c2c3c([nH]c2c1)C(=O)CCC3,CCCCCCCCO,-1.154901959985743
O=C(O)COc1ccc2[nH]c3c(c2c1)CCCC3=O,CCCCCCO,-1.7958800173440752
O=C(O)COc1ccc2[nH]c3c(c2c1)CCCC3=O,CCCCCCCCO,-1.7695510786217261
O=C(O)COc1ccc2[nH]c3c(c2c1)CCCC3=O,CCCCCCCCCCO,-2.0457574905606752
O=C(O)COc1ccc2[nH]c3c(c2c1)CCCC3=O,CCCCCCCCCCCCO,-1.9208187539523751
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,CCCCCCO,-1.8239087409443189
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,CCCCCCCCO,-1.337242168318426
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,CCCCCCCCCCO,-1.275724130399211
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,CCCCCCCCCCCCO,-0.790484985457369
COC(=O)/C=C/C=C/c1ccc(N(C)C)cc1,CC1CCCCC1,-2.262012673666569
ClC(Cl)=C1c2ccccc2C(C2(Cl)c3ccccc3C(=C(Cl)Cl)c3ccccc32)c2ccccc21,CCCCCO,-0.6020599913279624
Cc1cccc2nc3c(=O)[nH]c(=O)[nH]c3nc12,ClCCCl,-1.5528419686577808
N#Cc1cc(-c2ccc(F)cc2)cnc1O,CC1CCCCC1,-0.4814860601221125
N#Cc1cc(-c2ccc(F)cc2)cnc1O,ClC(Cl)(Cl)Cl,-0.5702477199975919
Cc1nn(-c2ccccc2)c(C2=NN(c3ccc(Br)cc3)[C@@H](c3ccccc3)[C@@H]2c2ccccc2)c1C#N,OCCO,-0.3467874862246563
Cn1cc(/C=C/C(=O)c2ccccc2)c2ccccc21,CCCCCCO,-0.368556230986828
Cn1cc(/C=C/C(=O)c2ccccc2)c2ccccc21,CCCCCCCCO,-0.4621809049267259
Cn1cc(/C=C/C(=O)c2ccccc2)c2ccccc21,OC1CCCCC1,-0.10902040301031106
Cn1cc(/C=C/C(=O)c2ccccc2)c2ccccc21,CCCC(C)=O,-0.6575773191777937
Cn1cc(/C=C/C(=O)c2ccccc2)c2ccccc21,CCC(=O)CC,-0.679853713888946
Cn1cc(/C=C/C(=O)c2ccccc2)c2ccccc21,CCCC#N,-0.6635402661514705
Cn1cc(/C=C/C(=O)c2ccccc2)c2ccccc21,NC=O,-0.5575202309355514
COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C,CCCCCO,-0.3979400086720376
COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C,NC=O,-0.5800442515102421
COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C,CNC=O,-0.43062609038495414
COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C,CC(O)CO,-0.5114492834995558
COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C,OCC(F)(F)F,-1.1674910872937636
COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C,OC(C(F)(F)F)C(F)(F)F,-1.958607314841775
COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C,N#Cc1ccccc1,-0.35556141053216145
COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C,ClC(Cl)(Cl)Cl,-0.2006594505464183
COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C,CC1CCCCC1,-0.2298847052128984
COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C,CC(C)CC(C)(C)C,-0.21112488422458328
COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C,CC1COC(=O)O1,-0.33441900898204685
CCCCc1c2ccccc2c(-c2ccc(-c3nc4cc(CC(NC(=O)OC(C)(C)C)C(=O)OC)ccc4o3)cc2)c2ccccc12,CNC=O,-0.42021640338318983
CCCCc1c2ccccc2c(-c2ccc(-c3nc4cc(CC(NC(=O)OC(C)(C)C)C(=O)OC)ccc4o3)cc2)c2ccccc12,CCCCCO,-0.2749054789185309
CCCCc1c2ccccc2c(-c2ccc(-c3nc4cc(CC(NC(=O)OC(C)(C)C)C(=O)OC)ccc4o3)cc2)c2ccccc12,NC=O,-0.5421181032660077
CCCCc1c2ccccc2c(-c2ccc(-c3nc4cc(CC(NC(=O)OC(C)(C)C)C(=O)OC)ccc4o3)cc2)c2ccccc12,CC(O)CO,-0.2765443279648142
CCCCc1c2ccccc2c(-c2ccc(-c3nc4cc(CC(NC(=O)OC(C)(C)C)C(=O)OC)ccc4o3)cc2)c2ccccc12,OC(C(F)(F)F)C(F)(F)F,-1.8239087409443189
CCCCc1c2ccccc2c(-c2ccc(-c3nc4cc(CC(NC(=O)OC(C)(C)C)C(=O)OC)ccc4o3)cc2)c2ccccc12,N#Cc1ccccc1,-0.384049948343599
CCCCc1c2ccccc2c(-c2ccc(-c3nc4cc(CC(NC(=O)OC(C)(C)C)C(=O)OC)ccc4o3)cc2)c2ccccc12,CC1CCCCC1,-0.1897674820049159
CCCCc1c2ccccc2c(-c2ccc(-c3nc4cc(CC(NC(=O)OC(C)(C)C)C(=O)OC)ccc4o3)cc2)c2ccccc12,CC(C)CC(C)(C)C,-0.239577516576788
CCCCc1c2ccccc2c(-c2ccc(-c3nc4cc(CC(NC(=O)OC(C)(C)C)C(=O)OC)ccc4o3)cc2)c2ccccc12,CC1COC(=O)O1,-0.3334820194451191
CCCCc1c2ccccc2c(-c2ccc(-c3nc4cc(CC(NC(=O)OC(C)(C)C)C(=O)OC)ccc4o3)cc2)c2ccccc12,COCCOC,-0.2967086218813386
CNc1cccc2c1C(=O)c1ccccc1C2=O,CC1CCCCC1,-1.8601209135987635
CNc1cccc2c1C(=O)c1ccccc1C2=O,CCC(C)CC,-1.8664610916297826
CNc1cccc2c1C(=O)c1ccccc1C2=O,C1CCC2CCCCC2C1,-1.853871964321762
O=C(O)c1c2ccccc2nc2ccccc12,COCCOC,-2.221848749616356
O=C(O)c1c2ccccc2nc2ccccc12,OCCO,-1.431798275933005
O=C(O)c1c2ccccc2nc2ccccc12,CCCCCO,-1.4436974992327127
COC(=O)c1c2ccccc2nc2ccccc12,COCCOC,-2.3979400086720375
COC(=O)c1c2ccccc2nc2ccccc12,OCCO,-1.214670164989233
COC(=O)c1c2ccccc2nc2ccccc12,CCCCCO,-1.5228787452803376
CN(C)c1c2ccccc2cc2ccccc12,COCCOC,-2.154901959985743
CN(C)c1c2ccccc2cc2ccccc12,OCCO,-1.6575773191777938
CN(C)c1c2ccccc2cc2ccccc12,OCC(O)CO,-1.1674910872937636
COc1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(/C=C/c4ccc(N(C)C)cc4)cc(C)c32)cc1,CC1CCCCC1,-0.06550154875643228
COc1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(/C=C/c4ccc(N(C)C)cc4)cc(C)c32)cc1,CCCCOCCCC,-0.040958607678906384
COc1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(/C=C/c4ccc(N(C)C)cc4)cc(C)c32)cc1,CC(C)OC(C)C,-0.060480747381381476
COc1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(/C=C/c4ccc(N(C)C)cc4)cc(C)c32)cc1,CCCC#N,-0.5686362358410126
COc1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(/C=C/c4ccc(N(C)C)cc4)cc(C)c32)cc1,CCC#N,-0.721246399047171
Cc1cc2cc(N3c4ccccc4Oc4ccccc43)ccc2c(=O)o1,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,-0.3279021420642826
O=c1oc2ccccc2c2cc(N3c4ccccc4Oc4ccccc43)ccc12,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,-0.28399665636520083
N#Cc1nc2c3ccc(-n4c5ccccc5c5ccccc54)cc3c3cc(-n4c5ccccc5c5ccccc54)ccc3c2nc1C#N,O=P(c1ccccc1)(c1ccccc1)c1cccc(-c2cc(-n3c4ccccc4c4ccccc43)cc(-n3c4ccccc4c4ccccc43)c2)n1,-0.21467016498923297
N#Cc1nc2c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3c3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc3c2nc1C#N,O=P(c1ccccc1)(c1ccccc1)c1cccc(-c2cc(-n3c4ccccc4c4ccccc43)cc(-n3c4ccccc4c4ccccc43)c2)n1,-0.26760624017703144
N#Cc1nc2c3ccc(N(c4ccccc4)c4ccccc4)cc3c3cc(N(c4ccccc4)c4ccccc4)ccc3c2nc1C#N,O=P(c1ccccc1)(c1ccccc1)c1cccc(-c2cc(-n3c4ccccc4c4ccccc43)cc(-n3c4ccccc4c4ccccc43)c2)n1,-0.1938200260161128
N#Cc1nc2c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc3c2nc1C#N,O=P(c1ccccc1)(c1ccccc1)c1cccc(-c2cc(-n3c4ccccc4c4ccccc43)cc(-n3c4ccccc4c4ccccc43)c2)n1,-0.2596373105057561
CC1(C)c2ccccc2N(c2ccc3c(c2)c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2c2nc(C#N)c(C#N)nc32)c2ccccc21,O=P(c1ccccc1)(c1ccccc1)c1cccc(-c2cc(-n3c4ccccc4c4ccccc43)cc(-n3c4ccccc4c4ccccc43)c2)n1,-0.4814860601221125
CC1(C)c2ccccc2N(c2ccc(-c3ccc4c(c3)c3cc(-c5ccc(N6c7ccccc7C(C)(C)c7ccccc76)cc5)ccc3c3nc(C#N)c(C#N)nc43)cc2)c2ccccc21,O=P(c1ccccc1)(c1ccccc1)c1cccc(-c2cc(-n3c4ccccc4c4ccccc43)cc(-n3c4ccccc4c4ccccc43)c2)n1,-0.18708664335714442
CC(C)c1cc(C(C)C)c(B2c3cc(-n4c5ccccc5c5ccccc54)ccc3N(c3ccccc3)c3ccc(-n4c5ccccc5c5ccccc54)cc32)c(C(C)C)c1,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,-0.004364805402450088
CC(C)c1cc(C(C)C)c(B2c3cc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)ccc3N(c3ccccc3)c3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc32)c(C(C)C)c1,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,-0.00877392430750515
Cc1cc(C)c2c(c1)c1cc(C)cc(C)c1n2-c1ccc2c(c1)B(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c1cc(-n3c4c(C)cc(C)cc4c4cc(C)cc(C)c43)ccc1N2c1ccccc1,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,-0.25181197299379954
CC(C)c1cc(C(C)C)c(B2c3cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc3N(c3ccccc3)c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc32)c(C(C)C)c1,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,-0.022276394711152253
CC(C)c1cc(C(C)C)c(B2c3cc(N4c5ccccc5Oc5ccccc54)ccc3N(c3ccccc3)c3ccc(N4c5ccccc5Oc5ccccc54)cc32)c(C(C)C)c1,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,-0.004364805402450088
COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc2c(c1)-c1cc(-n3c4ccc(OC)cc4c4cc(OC)ccc43)ccc1P2(=O)c1ccccc1,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.10790539730951958
CC1(C)c2ccccc2N(c2ccc3c(c2)-c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2P3(=O)c2ccccc2)c2ccccc21,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.25181197299379954
O=P1(c2ccccc2)c2ccc(N3c4ccccc4Oc4ccccc43)cc2-c2cc(N3c4ccccc4Oc4ccccc43)ccc21,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.09691001300805639
O=P1(c2ccccc2)c2ccc(N3c4ccccc4Sc4ccccc43)cc2-c2cc(N3c4ccccc4Sc4ccccc43)ccc21,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.27572413039921095
O=P1(c2ccccc2)c2cc(N3c4ccccc4Oc4ccccc43)ccc2-c2ccc(N3c4ccccc4Oc4ccccc43)cc21,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.38721614328026455
O=P1(c2ccccc2)c2cc(N3c4ccccc4Sc4ccccc43)ccc2-c2ccc(N3c4ccccc4Sc4ccccc43)cc21,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.20760831050174613
O=c1c2ccccc2n2c3ccc(-c4ccccc4)cc3c(=O)c3cccc1c32,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,-0.1366771398795441
O=c1c2ccccc2n2c3ccccc3c(=O)c3cc(-c4ccccc4)cc1c32,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,-0.16749108729376366
CC1(C)c2ccccc2N(c2ccc3c(c2)c2ccccc2c2nc4ccccc4nc32)c2ccccc21,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,-0.37675070960209955
CC1(C)c2ccccc2N(c2ccc3c(c2)c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2c2nc4ccccc4nc32)c2ccccc21,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,-0.07572071393811836
CC1(C)c2ccccc2N(c2ccc3nc4c5ccc(N6c7ccccc7C(C)(C)c7ccccc76)cc5c5cc(N6c7ccccc7C(C)(C)c7ccccc76)ccc5c4nc3c2)c2ccccc21,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,-0.05060999335508721
O=C1c2ccc(N(c3ccccc3)c3ccccc3)cc2C(=O)c2ccc(N(c3ccccc3)c3ccccc3)cc21,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.3010299956639812
O=C1c2ccc(N(c3ccc(-c4ccccc4)cc3)c3ccc(-c4ccccc4)cc3)cc2C(=O)c2ccc(N(c3ccc(-c4ccccc4)cc3)c3ccc(-c4ccccc4)cc3)cc21,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.37675070960209955
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)C(=O)c1ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc1C2=O,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.28399665636520083
CC1(C)c2ccccc2N(c2ccc3c(c2)C(=O)c2ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc2C3=O)c2ccccc21,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-1.0969100130080565
O=C1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2C(=O)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.09691001300805639
O=C1c2ccc(-c3ccc(N(c4ccc(-c5ccccc5)cc4)c4ccc(-c5ccccc5)cc4)cc3)cc2C(=O)c2ccc(-c3ccc(N(c4ccc(-c5ccccc5)cc4)c4ccc(-c5ccccc5)cc4)cc3)cc21,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.11918640771920865
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2ccc3c(c2)C(=O)c2ccc(-c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4)cc2C3=O)cc1,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.18708664335714442
CC1(C)c2ccccc2N(c2ccc(-c3ccc4c(c3)C(=O)c3ccc(-c5ccc(N6c7ccccc7C(C)(C)c7ccccc76)cc5)cc3C4=O)cc2)c2ccccc21,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.3010299956639812
CC(C)(C)c1cc(-c2cc3nc4c5ccc(N6c7ccccc7Oc7ccccc76)cc5c5cc(N6c7ccccc7Oc7ccccc76)ccc5c4nc3cc2-c2cc(C(C)(C)C)cc(C(C)(C)C)c2)cc(C(C)(C)C)c1,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.08092190762392612
c1ccc2c(c1)Oc1ccccc1N2c1ccc2c(c1)c1cc(N3c4ccccc4Oc4ccccc43)ccc1c1nc3ccccc3nc21,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.07572071393811836
O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc2sc3ccccc3c2c1,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.24033215531036956
O=C(c1ccc(N2c3ccccc3Sc3ccccc32)cc1)c1ccc2sc3ccccc3c2c1,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.114638779968488
O=C(/C=C(\O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.16749108729376366
CC(C)(C(=O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1)C(=O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.26760624017703144
CC1(C)c2ccccc2N(c2ccc(C(=O)/C=C(\O)c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.06550154875643228
CC(C)(C(=O)c1ccc(N2c3ccccc3C(C)(C)c3ccccc32)cc1)C(=O)c1ccc(N2c3ccccc3C(C)(C)c3ccccc32)cc1,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,-0.1938200260161128
CC1(C)c2ccccc2N(c2ccc(-c3nnc(-c4ccccc4)o3)cc2)c2ccccc21,c1ccc(-n2c(-c3c(-n4c5ccccc5c5ccccc54)cccc3-n3c4ccccc4c4ccccc43)nc3ccccc32)cc1,-0.3565473235138126
CC1(C)c2ccccc2N(c2ccc(-c3nnc(-c4cc(-c5ccccc5)c(-c5ccccc5)c(-c5ccccc5)c4-c4ccccc4)o3)cc2)c2ccccc21,c1ccc(-n2c(-c3c(-n4c5ccccc5c5ccccc54)cccc3-n3c4ccccc4c4ccccc43)nc3ccccc32)cc1,-0.44490555142168087
c1ccc(-c2nnc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)o2)cc1,c1ccc(-n2c(-c3c(-n4c5ccccc5c5ccccc54)cccc3-n3c4ccccc4c4ccccc43)nc3ccccc32)cc1,-0.06298389253518578
c1ccc(-c2cc(-c3nnc(-c4ccc(N5c6ccccc6Oc6ccccc65)cc4)o3)c(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1,c1ccc(-n2c(-c3c(-n4c5ccccc5c5ccccc54)cccc3-n3c4ccccc4c4ccccc43)nc3ccccc32)cc1,-0.03151705144606486
O=C1c2ccccc2S(=O)(=O)c2ccc(-n3c4ccccc4c4ccccc43)cc21,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,-0.5287082889410615
